control,flaw_class,severity,seed,method,positive_count,AUPRC,AUROC,precision_at_k,interpretation
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8104,WITHOUT_FAMILY_BALANCING,36,0.18169837712991405,0.5505855119825708,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8104,WITHOUT_MISSINGNESS,36,0.18169837712991405,0.5505855119825708,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.18169837712991405,0.5505855119825708,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8104,WITHOUT_SUBJECT_RESIDUAL,36,0.14616074586158995,0.4962554466230937,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.18284923998078784,0.5253948801742919,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8105,WITHOUT_DUPLICATE,36,0.1605823080639587,0.4984340958605665,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8105,WITHOUT_FAMILY_BALANCING,36,0.16732796479907563,0.5038126361655774,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8105,WITHOUT_MISSINGNESS,36,0.16732796479907563,0.5038126361655774,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.16732796479907563,0.5038126361655774,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,CORRELATED_MODEL_FAILURE,0.7,8105,WITHOUT_SUBJECT_RESIDUAL,36,0.14114085416410516,0.38487200435729846,0.09722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.11251885639735974,0.3526007625272331,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8101,WITHOUT_DUPLICATE,36,0.1470478442819326,0.5059232026143791,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8101,WITHOUT_FAMILY_BALANCING,36,0.1470478442819326,0.5059232026143791,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8101,WITHOUT_MISSINGNESS,36,0.1470478442819326,0.5059232026143791,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.14884388426410294,0.5116421568627451,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8101,WITHOUT_SUBJECT_RESIDUAL,36,0.31938289961545774,0.5885076252723311,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.10320097979940995,0.29554738562091504,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8102,WITHOUT_DUPLICATE,36,0.14863819759184363,0.48556644880174293,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8102,WITHOUT_FAMILY_BALANCING,36,0.14863819759184363,0.48556644880174293,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8102,WITHOUT_MISSINGNESS,36,0.14863819759184363,0.48556644880174293,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.1373362821439535,0.4404956427015251,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8102,WITHOUT_SUBJECT_RESIDUAL,36,0.5250974282271956,0.744417211328976,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.10028250474074937,0.26838235294117646,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8103,WITHOUT_DUPLICATE,36,0.1414840602488575,0.4471677559912854,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8103,WITHOUT_FAMILY_BALANCING,36,0.1414840602488575,0.4471677559912854,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8103,WITHOUT_MISSINGNESS,36,0.1414840602488575,0.4471677559912854,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.1268410391055307,0.36717047930283225,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8103,WITHOUT_SUBJECT_RESIDUAL,36,0.4161409578076245,0.63630174291939,0.3888888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.11026999862922722,0.3487881263616558,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8104,WITHOUT_DUPLICATE,36,0.14410205836034112,0.48999183006535946,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8104,WITHOUT_FAMILY_BALANCING,36,0.14410205836034112,0.48999183006535946,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8104,WITHOUT_MISSINGNESS,36,0.14410205836034112,0.48999183006535946,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.135981654829411,0.43300653594771243,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8104,WITHOUT_SUBJECT_RESIDUAL,36,0.4815043595035856,0.713099128540305,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.09677701604021861,0.23876633986928106,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8105,WITHOUT_DUPLICATE,36,0.13058324982509542,0.41687091503267976,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8105,WITHOUT_FAMILY_BALANCING,36,0.13058324982509542,0.41687091503267976,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8105,WITHOUT_MISSINGNESS,36,0.13058324982509542,0.41687091503267976,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.13204166453168423,0.3923611111111111,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.4,8105,WITHOUT_SUBJECT_RESIDUAL,36,0.4328848084594146,0.701729302832244,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.13614358895057677,0.48080065359477125,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8101,WITHOUT_DUPLICATE,36,0.15701020377509722,0.5415305010893247,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8101,WITHOUT_FAMILY_BALANCING,36,0.15701020377509722,0.5415305010893247,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8101,WITHOUT_MISSINGNESS,36,0.15701020377509722,0.5415305010893247,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.13438525455228847,0.4508442265795207,0.06481481481481483,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8101,WITHOUT_SUBJECT_RESIDUAL,36,0.545112655423543,0.7327750544662309,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.15578275241732345,0.5356072984749455,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8102,WITHOUT_DUPLICATE,36,0.18605237945566933,0.5671977124183006,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8102,WITHOUT_FAMILY_BALANCING,36,0.18605237945566933,0.5671977124183006,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8102,WITHOUT_MISSINGNESS,36,0.18605237945566933,0.5671977124183006,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.18299508642127676,0.5526960784313726,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8102,WITHOUT_SUBJECT_RESIDUAL,36,0.4223782624357338,0.656181917211329,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.14122607992903252,0.5068763616557734,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8103,WITHOUT_DUPLICATE,36,0.1698211762836731,0.5842864923747276,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8103,WITHOUT_FAMILY_BALANCING,36,0.1698211762836731,0.5842864923747276,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8103,WITHOUT_MISSINGNESS,36,0.1698211762836731,0.5842864923747276,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.15252824431276124,0.5415985838779956,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8103,WITHOUT_SUBJECT_RESIDUAL,36,0.47797619047619044,0.6446078431372549,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.129904801443198,0.4457380174291939,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8104,WITHOUT_DUPLICATE,36,0.14911812783913175,0.497140522875817,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8104,WITHOUT_FAMILY_BALANCING,36,0.14911812783913175,0.497140522875817,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8104,WITHOUT_MISSINGNESS,36,0.14911812783913175,0.497140522875817,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.14761571895168882,0.48536220043572986,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8104,WITHOUT_SUBJECT_RESIDUAL,36,0.39002706851971564,0.6291530501089324,0.3888888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.2299216184272447,0.6856617647058824,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8105,WITHOUT_DUPLICATE,36,0.16311457193830597,0.5279820261437909,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8105,WITHOUT_FAMILY_BALANCING,36,0.16311457193830597,0.5279820261437909,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8105,WITHOUT_MISSINGNESS,36,0.16311457193830597,0.5279820261437909,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.16342756588915297,0.5268927015250545,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DISTRACTOR_FAILURE,0.7,8105,WITHOUT_SUBJECT_RESIDUAL,36,0.599903739852688,0.7239242919389978,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.5625,0.9313725490196079,0.5625,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8101,WITHOUT_DUPLICATE,36,0.16729366430198822,0.5165441176470589,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8101,WITHOUT_FAMILY_BALANCING,36,0.5902714946014456,0.9370915032679739,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8101,WITHOUT_MISSINGNESS,36,0.5902714946014456,0.9370915032679739,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.5902714946014456,0.9370915032679739,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8101,WITHOUT_SUBJECT_RESIDUAL,36,0.5645695986941149,0.9349809368191722,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.5806451612903226,0.9362745098039216,0.5806451612903225,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8102,WITHOUT_DUPLICATE,36,0.15170448816447307,0.5161356209150327,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8102,WITHOUT_FAMILY_BALANCING,36,0.5731354090466615,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8102,WITHOUT_MISSINGNESS,36,0.5731354090466615,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.5731354090466615,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8102,WITHOUT_SUBJECT_RESIDUAL,36,0.5629182578834775,0.9303513071895425,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.6206896551724138,0.946078431372549,0.6206896551724138,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8103,WITHOUT_DUPLICATE,36,0.17779621655474345,0.5556236383442266,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8103,WITHOUT_FAMILY_BALANCING,36,0.6421333301548029,0.94880174291939,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8103,WITHOUT_MISSINGNESS,36,0.6421333301548029,0.94880174291939,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.6421333301548029,0.94880174291939,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8103,WITHOUT_SUBJECT_RESIDUAL,36,0.6944580591821915,0.9543164488017429,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.5806451612903226,0.9362745098039216,0.5806451612903225,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8104,WITHOUT_DUPLICATE,36,0.19468196834749818,0.5566448801742919,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8104,WITHOUT_FAMILY_BALANCING,36,0.5686733260184216,0.9332788671023965,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8104,WITHOUT_MISSINGNESS,36,0.5686733260184216,0.9332788671023965,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.5686733260184216,0.9332788671023965,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8104,WITHOUT_SUBJECT_RESIDUAL,36,0.5799279032127954,0.9352532679738562,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.5373134328358209,0.9240196078431373,0.5373134328358209,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8105,WITHOUT_DUPLICATE,36,0.1320384229476646,0.4457380174291939,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8105,WITHOUT_FAMILY_BALANCING,36,0.608092809966063,0.9334150326797386,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8105,WITHOUT_MISSINGNESS,36,0.608092809966063,0.9334150326797386,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.608092809966063,0.9334150326797386,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.4,8105,WITHOUT_SUBJECT_RESIDUAL,36,0.6331969067383478,0.9368872549019608,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.5454545454545454,0.9264705882352942,0.5454545454545454,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8101,WITHOUT_DUPLICATE,36,0.14366668645811198,0.4161900871459695,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8101,WITHOUT_FAMILY_BALANCING,36,0.5483045677715205,0.9270833333333334,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8101,WITHOUT_MISSINGNESS,36,0.5483045677715205,0.9270833333333334,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.5483045677715205,0.9270833333333334,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8101,WITHOUT_SUBJECT_RESIDUAL,36,0.5250296067787147,0.9295343137254902,0.5694444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.5806451612903226,0.9362745098039216,0.5806451612903225,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8102,WITHOUT_DUPLICATE,36,0.1843771820282784,0.539828431372549,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8102,WITHOUT_FAMILY_BALANCING,36,0.5970932846423408,0.9324618736383442,0.5185185185185186,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
