item_id,diagnostic,diagnostic_score,standard_error,confidence_lower,confidence_upper,null_p_value,FDR_q_value,BY_q_value,bootstrap_stability,effect_size,subject,difficulty,claim_status
clinical_knowledge::mmlu_clinical_knowledge_id146,negative_discrimination,-0.36388458612061125,0.29610021412448057,-0.8222809858710165,0.04932541984225164,0.9780439121756487,1.0,1.0,0.336,-0.36388458612061125,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id147,negative_discrimination,-0.40060533455959374,0.13758421265772092,-0.6543714487622811,-0.11031081857981452,0.998003992015968,1.0,1.0,0.008,-0.40060533455959374,clinical_knowledge,0.41025641025641024,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id148,negative_discrimination,-0.4477284107436666,0.18433828712340702,-0.7629735241648871,-0.04382530063570064,0.998003992015968,1.0,1.0,0.018,-0.4477284107436666,clinical_knowledge,0.8205128205128205,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id149,negative_discrimination,-0.5992046018594445,0.23764310072585262,-0.8531543269490446,-0.0,0.998003992015968,1.0,1.0,0.108,-0.5992046018594445,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id150,negative_discrimination,-0.6146058617419664,0.29112531875826414,-0.8720181937328921,-0.0,0.998003992015968,1.0,1.0,0.23,-0.6146058617419664,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id151,negative_discrimination,-0.41467238550177055,0.2630909089469077,-0.7778262180294373,0.16762504462448347,0.9840319361277445,1.0,1.0,0.136,-0.41467238550177055,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id152,negative_discrimination,-0.44959704474780215,0.16786971466618975,-0.7902061438535603,-0.12795904677465544,0.998003992015968,1.0,1.0,0.002,-0.44959704474780215,clinical_knowledge,0.7948717948717948,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id153,negative_discrimination,-0.34696953514922413,0.2081141370317097,-0.650424055447523,-0.0,0.9580838323353293,1.0,1.0,0.272,-0.34696953514922413,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id154,negative_discrimination,-0.2818438590301356,0.18881323712364478,-0.5547421090633302,-0.0,0.9441117764471058,1.0,1.0,0.394,-0.2818438590301356,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id155,negative_discrimination,-0.07048793268043956,0.2242938238809129,-0.5432381348189071,0.34545645516287,0.6786427145708582,1.0,1.0,0.41,-0.07048793268043956,clinical_knowledge,0.717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id156,negative_discrimination,-0.6633438851262896,0.14785362975057437,-0.8522634700924454,-0.24549351095816344,1.0,1.0,1.0,0.01,-0.6633438851262896,clinical_knowledge,0.8205128205128205,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id157,negative_discrimination,-0.2187252746526324,0.1630082619884056,-0.5413588567124074,0.10750061711824727,0.8962075848303394,1.0,1.0,0.098,-0.2187252746526324,clinical_knowledge,0.2564102564102564,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id158,negative_discrimination,-0.34983391167794436,0.16969516808360602,-0.6749285582107151,-0.0,0.9880239520958084,1.0,1.0,0.032,-0.34983391167794436,clinical_knowledge,0.23076923076923078,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id159,negative_discrimination,-0.26295436807890465,0.2338091822458159,-0.6552540962980208,0.22455692696978352,0.9421157684630739,1.0,1.0,0.166,-0.26295436807890465,clinical_knowledge,0.8205128205128205,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id160,negative_discrimination,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,clinical_knowledge,1.0,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id161,negative_discrimination,0.02532113256896193,0.194674203028149,-0.3425601984940448,0.4084979774302132,0.43912175648702595,1.0,1.0,0.576,0.02532113256896193,clinical_knowledge,0.38461538461538464,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id162,negative_discrimination,-0.2622235680872212,0.2673333054873373,-0.7307367242647906,0.29095454562635525,0.9461077844311377,1.0,1.0,0.184,-0.2622235680872212,clinical_knowledge,0.7692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id163,negative_discrimination,0.0068083637792652465,0.23947083568039684,-0.505060896499031,0.4300818816517813,0.469061876247505,1.0,1.0,0.46,0.0068083637792652465,clinical_knowledge,0.28205128205128205,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id164,negative_discrimination,-0.284564339925886,0.23641295806440604,-0.7159544319267063,0.15051209560523268,0.9540918163672655,1.0,1.0,0.148,-0.284564339925886,clinical_knowledge,0.8205128205128205,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id165,negative_discrimination,0.05863462801185262,0.05780825118225688,0.0,0.18325331906161427,0.44510978043912175,1.0,1.0,0.978,0.05863462801185262,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id166,negative_discrimination,-0.3597981368234755,0.27574419695954155,-0.8015561773363458,0.22988167501251344,0.9820359281437125,1.0,1.0,0.152,-0.3597981368234755,clinical_knowledge,0.8717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id167,negative_discrimination,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,clinical_knowledge,1.0,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id168,negative_discrimination,-0.5824008013369499,0.10850760717136995,-0.7980083074233076,-0.3727097851463644,1.0,1.0,1.0,0.0,-0.5824008013369499,clinical_knowledge,0.6923076923076923,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id169,negative_discrimination,-0.6244237719188087,0.27098990625870306,-0.8714404286949026,-0.0,1.0,1.0,1.0,0.174,-0.6244237719188087,clinical_knowledge,0.9230769230769231,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id170,negative_discrimination,-0.547160979611592,0.15455937330253955,-0.7685617736060681,-0.18214924207922903,0.998003992015968,1.0,1.0,0.002,-0.547160979611592,clinical_knowledge,0.7435897435897436,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id171,negative_discrimination,0.05522374817390142,0.2532496705667227,-0.32729006445516606,0.6434521039922986,0.3972055888223553,1.0,1.0,0.646,0.05522374817390142,clinical_knowledge,0.48717948717948717,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id172,negative_discrimination,-0.6252255890810898,0.19480545210486294,-0.8393111515463646,-0.0,1.0,1.0,1.0,0.038,-0.6252255890810898,clinical_knowledge,0.8717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id173,negative_discrimination,-0.21611380601171418,0.20291656394076987,-0.5621651677286819,0.21362344316223078,0.8982035928143712,1.0,1.0,0.176,-0.21611380601171418,clinical_knowledge,0.8205128205128205,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id174,negative_discrimination,0.030826688635302857,0.2593097107703051,-0.46927398453627184,0.5299789152719728,0.44510978043912175,1.0,1.0,0.584,0.030826688635302857,clinical_knowledge,0.6923076923076923,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id175,negative_discrimination,0.015494213079272318,0.24435210285583234,-0.4569012102782949,0.507835130818353,0.4590818363273453,1.0,1.0,0.528,0.015494213079272318,clinical_knowledge,0.4358974358974359,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id176,negative_discrimination,-0.35103997501976153,0.24309562385767078,-0.7827317902069095,0.025994653833533686,0.9780439121756487,1.0,1.0,0.108,-0.35103997501976153,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id177,negative_discrimination,-0.3173893200604703,0.21764474175119897,-0.6014043325437674,-0.0,0.9481037924151696,1.0,1.0,0.516,-0.3173893200604703,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id178,negative_discrimination,-0.6146058617419664,0.29112531875826414,-0.8720181937328921,-0.0,0.998003992015968,1.0,1.0,0.23,-0.6146058617419664,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id179,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id180,negative_discrimination,-0.6329853269164386,0.16157299249474658,-0.8350751952989018,-0.24723661882079775,1.0,1.0,1.0,0.01,-0.6329853269164386,clinical_knowledge,0.6153846153846154,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id181,negative_discrimination,-0.1494809625550514,0.15011831936182804,-0.40520709695712426,0.1571587188109853,0.8043912175648703,1.0,1.0,0.292,-0.1494809625550514,clinical_knowledge,0.07692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id182,negative_discrimination,-0.35675870111641794,0.23897792459287717,-0.7427468838972409,0.11051950762667616,0.9800399201596807,1.0,1.0,0.072,-0.35675870111641794,clinical_knowledge,0.5641025641025641,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id183,negative_discrimination,-0.3409585230536523,0.1809954398755137,-0.7113904093827434,-1.7330166209917464e-05,0.9720558882235529,1.0,1.0,0.026,-0.3409585230536523,clinical_knowledge,0.7692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id184,negative_discrimination,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,clinical_knowledge,1.0,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id185,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id186,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id187,negative_discrimination,0.2287303761529223,0.22026839754962513,-0.18585994454213225,0.6258092268729643,0.07984031936127745,1.0,1.0,0.828,0.2287303761529223,clinical_knowledge,0.3333333333333333,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id188,negative_discrimination,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,clinical_knowledge,1.0,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id189,negative_discrimination,0.05287454587417636,0.40379708045295154,-0.5814504665149912,0.8086429668012417,0.32335329341317365,1.0,1.0,0.482,0.05287454587417636,clinical_knowledge,0.07692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id190,negative_discrimination,0.14554747735617618,0.2031305142601931,-0.27701851655798587,0.5420200678298595,0.1996007984031936,1.0,1.0,0.798,0.14554747735617618,clinical_knowledge,0.41025641025641024,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id191,negative_discrimination,-0.5884490172207236,0.19395538754161115,-0.8267143742194951,-0.0,1.0,1.0,1.0,0.052,-0.5884490172207236,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id192,negative_discrimination,-0.3392808323746302,0.18453702452844983,-0.6376094646909807,0.08169883687917497,0.9940119760479041,1.0,1.0,0.04,-0.3392808323746302,clinical_knowledge,0.38461538461538464,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id193,negative_discrimination,-0.5183149065330009,0.2741817622103792,-0.854981818406674,-0.0,0.998003992015968,1.0,1.0,0.2,-0.5183149065330009,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id194,negative_discrimination,-0.13627876747329004,0.23698337582429968,-0.6034103440105607,0.2923172526012584,0.8043912175648703,1.0,1.0,0.244,-0.13627876747329004,clinical_knowledge,0.46153846153846156,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id195,negative_discrimination,-0.2910262835241409,0.17821661988983037,-0.618751639026279,0.09241183558208008,0.9640718562874252,1.0,1.0,0.056,-0.2910262835241409,clinical_knowledge,0.3076923076923077,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id196,negative_discrimination,-0.6504066690228124,0.13981403287346664,-0.8498348377474189,-0.35753256737708095,1.0,1.0,1.0,0.012,-0.6504066690228124,clinical_knowledge,0.7692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id197,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id198,negative_discrimination,-0.20215477341344396,0.1754189480840653,-0.4529594089560069,0.20802965826987682,0.8962075848303394,1.0,1.0,0.146,-0.20215477341344396,clinical_knowledge,0.2564102564102564,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id199,negative_discrimination,-0.6146058617419664,0.29112531875826414,-0.8720181937328921,-0.0,0.998003992015968,1.0,1.0,0.23,-0.6146058617419664,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id200,negative_discrimination,-0.6146058617419664,0.29112531875826414,-0.8720181937328921,-0.0,0.998003992015968,1.0,1.0,0.23,-0.6146058617419664,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id201,negative_discrimination,-0.6146058617419664,0.29112531875826414,-0.8720181937328921,-0.0,0.998003992015968,1.0,1.0,0.23,-0.6146058617419664,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id202,negative_discrimination,-0.662992043886689,0.24357904250568418,-0.8727478530320014,-0.0,1.0,1.0,1.0,0.11,-0.662992043886689,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id203,negative_discrimination,-0.6371796027602323,0.2760930179982559,-0.8707084214254859,-0.0,1.0,1.0,1.0,0.18,-0.6371796027602323,clinical_knowledge,0.9230769230769231,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id204,negative_discrimination,-0.18876701858147515,0.33277727145264063,-0.6506715556475502,0.5231583722377153,0.874251497005988,1.0,1.0,0.262,-0.18876701858147515,clinical_knowledge,0.2564102564102564,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id205,negative_discrimination,-0.678052306857427,0.26038787200232555,-0.8752567058390781,-0.0,1.0,1.0,1.0,0.136,-0.678052306857427,clinical_knowledge,0.8717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id206,negative_discrimination,-0.5184917838517885,0.20098455839084758,-0.8317969151107135,-0.10293899091461993,1.0,1.0,1.0,0.002,-0.5184917838517885,clinical_knowledge,0.5384615384615384,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id207,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id208,negative_discrimination,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,clinical_knowledge,1.0,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id209,negative_discrimination,-0.3173893200604703,0.21764474175119897,-0.6014043325437674,-0.0,0.9481037924151696,1.0,1.0,0.516,-0.3173893200604703,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id210,negative_discrimination,-0.4556802605143288,0.18631940311654543,-0.7307580738595518,0.00010734740064143752,0.998003992015968,1.0,1.0,0.03,-0.4556802605143288,clinical_knowledge,0.8205128205128205,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id211,negative_discrimination,-0.6173372213015524,0.26829471107361924,-0.8720181937328921,-0.0,1.0,1.0,1.0,0.168,-0.6173372213015524,clinical_knowledge,0.9230769230769231,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id212,negative_discrimination,-0.3173893200604703,0.21764474175119897,-0.6014043325437674,-0.0,0.9481037924151696,1.0,1.0,0.516,-0.3173893200604703,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id213,negative_discrimination,-0.3659884553812138,0.13503018198522176,-0.6270854717728684,-0.10298067116435965,0.998003992015968,1.0,1.0,0.002,-0.3659884553812138,clinical_knowledge,0.3333333333333333,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id214,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id215,negative_discrimination,-0.15526273739994118,0.14094850613185106,-0.3754616094884253,0.12375154316689152,0.8263473053892215,1.0,1.0,0.308,-0.15526273739994118,clinical_knowledge,0.07692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id216,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id217,negative_discrimination,-0.3743357456279765,0.15778956687264992,-0.6186648326156402,0.03061584831978062,0.9900199600798403,1.0,1.0,0.036,-0.3743357456279765,clinical_knowledge,0.2564102564102564,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id218,negative_discrimination,-0.6390987096467271,0.17604405260574477,-0.8498397454179398,-0.0,1.0,1.0,1.0,0.04,-0.6390987096467271,clinical_knowledge,0.8717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id219,negative_discrimination,-0.2693803957671609,0.19209901051930364,-0.5984597744917843,-0.0,0.93812375249501,1.0,1.0,0.26,-0.2693803957671609,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id220,negative_discrimination,-0.44153912041184445,0.30176577267376486,-0.8390762677798023,0.17417994884497373,0.9920159680638723,1.0,1.0,0.23,-0.44153912041184445,clinical_knowledge,0.9230769230769231,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id221,negative_discrimination,-0.1809296739358724,0.23147672064641617,-0.5068759368946412,0.3561531175439106,0.872255489021956,1.0,1.0,0.256,-0.1809296739358724,clinical_knowledge,0.23076923076923078,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id222,negative_discrimination,-0.5901420231717451,0.23688063658195493,-0.8590495162770699,-0.0,1.0,1.0,1.0,0.07,-0.5901420231717451,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id223,negative_discrimination,-0.5424711222333765,0.19542064240820872,-0.8212974118398031,-0.0,1.0,1.0,1.0,0.048,-0.5424711222333765,clinical_knowledge,0.8461538461538461,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id224,negative_discrimination,-0.5555233085559362,0.19645129512435752,-0.7908710380942446,-0.029617916478039012,1.0,1.0,1.0,0.02,-0.5555233085559362,clinical_knowledge,0.7692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id225,negative_discrimination,-0.3059491332809814,0.32368294320830504,-0.8301115799233572,0.1811542905014194,0.9640718562874252,1.0,1.0,0.448,-0.3059491332809814,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id226,negative_discrimination,-0.39982770225042635,0.1721216437471424,-0.7063311708515141,-0.06126112340679164,0.9900199600798403,1.0,1.0,0.016,-0.39982770225042635,clinical_knowledge,0.717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id227,negative_discrimination,-0.41250721145385055,0.2672115094746658,-0.8033586638677325,-0.0,0.9900199600798403,1.0,1.0,0.178,-0.41250721145385055,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id228,negative_discrimination,-0.604666032879637,0.14855125375188052,-0.8011151787622087,-0.20884783781050256,1.0,1.0,1.0,0.002,-0.604666032879637,clinical_knowledge,0.6666666666666666,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id229,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id230,negative_discrimination,-0.5422846914780359,0.3208397666675566,-0.8531543269490446,-0.0,0.9940119760479041,1.0,1.0,0.36,-0.5422846914780359,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id231,negative_discrimination,-0.40191305931738613,0.13786471878813145,-0.6620656139782733,-0.12695737684062744,0.9940119760479041,1.0,1.0,0.008,-0.40191305931738613,clinical_knowledge,0.3333333333333333,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id232,negative_discrimination,-0.43997946523141596,0.1868866501310103,-0.7817429790085291,-0.10011483715466972,0.9960079840319361,1.0,1.0,0.008,-0.43997946523141596,clinical_knowledge,0.717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id233,negative_discrimination,-0.6149055687387857,0.11117708426070995,-0.7989711265462727,-0.3668432373765954,1.0,1.0,1.0,0.0,-0.6149055687387857,clinical_knowledge,0.7692307692307693,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id234,negative_discrimination,-0.3015545654367713,0.1941356896351474,-0.589741857854706,0.16046347800587438,0.9640718562874252,1.0,1.0,0.088,-0.3015545654367713,clinical_knowledge,0.6666666666666666,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id235,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id236,negative_discrimination,-0.32999574724177055,0.17904615125642911,-0.6622276012861327,0.0076888149020258355,0.9820359281437125,1.0,1.0,0.028,-0.32999574724177055,clinical_knowledge,0.6923076923076923,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id237,negative_discrimination,-0.5570171406922173,0.23822960790703498,-0.8264804790253815,-0.0,0.998003992015968,1.0,1.0,0.098,-0.5570171406922173,clinical_knowledge,0.9230769230769231,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id238,negative_discrimination,-0.5619833734142874,0.17035639589322274,-0.794168245075419,-0.16073170338130308,0.998003992015968,1.0,1.0,0.014,-0.5619833734142874,clinical_knowledge,0.8461538461538461,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id239,negative_discrimination,-0.3999222634345699,0.21054695311896396,-0.7823925184472755,-0.0,0.9760479041916168,1.0,1.0,0.066,-0.3999222634345699,clinical_knowledge,0.8717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id240,negative_discrimination,-0.29392382993661914,0.2696112462710874,-0.7539432370231594,0.1553710970770364,0.9620758483033932,1.0,1.0,0.258,-0.29392382993661914,clinical_knowledge,0.9230769230769231,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id241,negative_discrimination,0.40681230290730236,0.18613570636398008,0.03719626715900047,0.7399167986446917,0.005988023952095809,0.6726706586826348,1.0,0.992,0.40681230290730236,clinical_knowledge,0.3076923076923077,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id242,negative_discrimination,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,clinical_knowledge,1.0,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id243,negative_discrimination,-0.5268755268736891,0.2822752944425347,-0.854981818406674,-0.0,0.9900199600798403,1.0,1.0,0.228,-0.5268755268736891,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id244,negative_discrimination,-0.5645570883001877,0.27124752972303695,-0.8531543269490446,-0.0,0.9940119760479041,1.0,1.0,0.172,-0.5645570883001877,clinical_knowledge,0.9230769230769231,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id245,negative_discrimination,-0.22398509076569065,0.16555078829188463,-0.5275608140991072,0.1025254675805068,0.9161676646706587,1.0,1.0,0.072,-0.22398509076569065,clinical_knowledge,0.1794871794871795,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id246,negative_discrimination,-0.02128630839712554,0.18999969197373517,-0.3685868887470711,0.387070757617454,0.5508982035928144,1.0,1.0,0.496,-0.02128630839712554,clinical_knowledge,0.6410256410256411,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id247,negative_discrimination,-0.38767710801492516,0.22675602945199558,-0.7286543352694875,0.06953679089109902,0.9880239520958084,1.0,1.0,0.098,-0.38767710801492516,clinical_knowledge,0.8717948717948718,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id248,negative_discrimination,-0.5402449093379293,0.33190325546938076,-0.854981818406674,-0.0,0.9800399201596807,1.0,1.0,0.446,-0.5402449093379293,clinical_knowledge,0.9743589743589743,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id249,negative_discrimination,-0.6338119718930979,0.19851976800303228,-0.8595070879174832,-0.0,1.0,1.0,1.0,0.056,-0.6338119718930979,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id250,negative_discrimination,-0.7596713304882549,0.10114759290169716,-0.8782747277640239,-0.48277818538408684,1.0,1.0,1.0,0.0,-0.7596713304882549,clinical_knowledge,0.6923076923076923,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id251,negative_discrimination,-0.6146058617419664,0.29112531875826414,-0.8720181937328921,-0.0,0.998003992015968,1.0,1.0,0.23,-0.6146058617419664,clinical_knowledge,0.9487179487179487,EXPLORATORY_ONLY
clinical_knowledge::mmlu_clinical_knowledge_id252,negative_discrimination,-0.5563318925143388,0.23064469686593372,-0.8459025575509251,-0.0,1.0,1.0,1.0,0.074,-0.5563318925143388,clinical_knowledge,0.8974358974358975,EXPLORATORY_ONLY
