item_id,full_winner,winner_without_item,winner_changed,top_k_changed,top_k_jaccard,maximum_absolute_model_score_change,winner_runner_pairwise_change
clinical_knowledge::mmlu_clinical_knowledge_id232,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id233,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id234,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.511155850468352e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id235,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id236,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.4239187065041605e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id237,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.4825690600380774e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id238,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id239,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0866355627010584e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id240,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.4239187065041605e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id241,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id242,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id243,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id244,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id245,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,7.25437715158872e-05
clinical_knowledge::mmlu_clinical_knowledge_id246,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.775403245833477e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id247,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id248,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id249,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.981462674962355e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id250,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0156285850588844e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id251,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id252,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.770654512187278e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id253,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id254,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id255,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5157205847478075e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id256,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id257,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.656028962568559e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id258,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.32856647937896e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id259,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5157205847478075e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id260,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
clinical_knowledge::mmlu_clinical_knowledge_id261,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.770654512187278e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id262,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id263,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id264,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5157205847478075e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id265,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id266,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id267,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id268,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
clinical_knowledge::mmlu_clinical_knowledge_id269,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id270,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.942916029953114e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id271,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5157205847478075e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id272,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.603464921399848e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id273,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,7.25437715158872e-05
clinical_knowledge::mmlu_clinical_knowledge_id274,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id275,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id276,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id277,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.661284888902607e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id278,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.893071951645901e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id279,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id280,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5157205847478075e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id281,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.32856647937896e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id282,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id283,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id284,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id285,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.357292463774698e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id286,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id287,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
clinical_knowledge::mmlu_clinical_knowledge_id288,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.4239187065041605e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id289,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id290,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id291,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id292,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id293,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id294,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id295,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id296,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id297,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.765398585842128e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id298,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,7.25437715158872e-05
clinical_knowledge::mmlu_clinical_knowledge_id34,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.4825690600380774e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id35,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id36,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id37,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.32856647937896e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id38,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
clinical_knowledge::mmlu_clinical_knowledge_id39,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5157205847478075e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id40,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id41,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id42,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id43,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id44,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id45,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.9187547798479336e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id46,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id47,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id48,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id49,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id50,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.9187547798479336e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id51,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.1804662117294065e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id52,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id53,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.1804662117294065e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id54,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id55,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id56,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.893071951645901e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id57,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id58,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.981462674962355e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id59,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id60,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0866355627010584e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id61,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id62,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id63,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id64,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.514199006650955e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id65,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id66,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.762723428393013e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id67,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,7.25437715158872e-05
clinical_knowledge::mmlu_clinical_knowledge_id68,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id69,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.893071951645901e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id70,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0866355627010584e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id71,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id72,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id73,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
clinical_knowledge::mmlu_clinical_knowledge_id74,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.225606361802804e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id75,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
clinical_knowledge::mmlu_clinical_knowledge_id76,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.603464921399848e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id77,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id78,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id79,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.942916029953114e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id80,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.603788114732055e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id81,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id82,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
clinical_knowledge::mmlu_clinical_knowledge_id83,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.9187547798479336e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id84,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id85,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.661284888902607e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id86,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id87,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id88,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5086198869847e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id89,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id90,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id91,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.9187547798479336e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id92,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id93,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.656028962568559e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id94,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id95,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.942916029953114e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id96,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id97,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.511155850468352e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id98,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.775403245833477e-05,1.3237729402648668e-06
clinical_knowledge::mmlu_clinical_knowledge_id99,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
college_biology::mmlu_college_biology_id100,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id101,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.603464921399848e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id102,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id103,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id104,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id105,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id106,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id107,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id108,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id109,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id110,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id111,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id112,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id113,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id114,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0866355627010584e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id115,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id116,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.422904321117361e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id117,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.775403245833477e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id118,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id119,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.775403245833477e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id120,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id121,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id122,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5157205847478075e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id123,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
college_biology::mmlu_college_biology_id124,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.511155850468352e-05,1.3237729402648668e-06
